timestamp,frontend_ms,extraction_ms,matching_ms,estimation_ms
1403715936.034058,9.080368,7.951558,1.128810,19.862611
1403715936.134058,5.389609,4.363654,1.025955,33.023933
1403715936.234058,5.760043,4.194791,1.565252,21.680824
1403715936.334058,7.279748,6.094350,1.185398,25.707205
1403715936.434058,7.150132,5.208513,1.941619,21.178006
1403715936.534058,8.570778,6.553405,2.017373,20.583203
1403715936.634058,6.393839,4.746502,1.647337,22.523108
1403715936.734058,4.998223,3.985984,1.012239,24.546593
1403715936.834058,7.634785,3.753521,3.881264,19.673530
1403715936.934058,5.543721,4.206664,1.337057,19.864413
1403715937.034058,5.787174,4.761681,1.025493,20.354768
1403715937.134058,5.885983,4.535180,1.350803,17.635077
1403715937.234058,8.492981,6.342584,2.150397,18.981261
1403715937.334058,8.078641,6.070124,2.008517,20.324610
1403715937.434058,6.120300,5.032077,1.088223,22.752937
1403715937.534058,6.422435,4.982101,1.440334,33.768643
1403715937.634058,6.057851,5.014543,1.043308,27.373730
1403715937.734058,4.759107,3.523242,1.235865,28.216476
1403715937.834058,6.112545,3.927212,2.185333,23.854264
1403715937.934058,8.268022,5.927913,2.340109,24.679337
1403715938.034058,5.378807,4.480876,0.897931,29.652320
1403715938.134058,7.877738,5.642119,2.235619,27.096591
1403715938.234058,9.354870,7.208231,2.146639,25.669532
1403715938.334058,7.308203,5.993037,1.315166,32.150991
1403715938.434058,6.155146,4.800896,1.354250,26.470509
1403715938.534058,5.781665,3.863641,1.918024,24.655101
1403715938.634058,7.523534,5.617793,1.905741,26.832930
1403715938.734058,8.987842,7.454100,1.533742,28.525524
1403715938.834058,7.201299,3.675923,3.525376,25.789502
1403715938.934058,5.146505,4.117164,1.029341,30.418190
1403715939.034058,9.589128,7.298645,2.290483,27.355826
1403715939.134058,9.009625,6.408199,2.601426,26.576009
1403715939.234058,7.864172,6.869617,0.994555,26.081147
1403715939.334058,7.183034,5.401250,1.781784,28.838881
1403715939.434058,6.381137,5.026276,1.354861,27.261756
1403715939.534058,9.470182,7.047006,2.423176,27.657300
1403715939.634058,5.859263,3.605940,2.253323,21.612935
1403715939.734058,9.084938,7.034261,2.050677,22.692241
1403715939.834058,8.094652,5.728133,2.366519,22.014550
1403715939.934058,7.744523,6.674886,1.069637,22.894657
1403715940.034058,7.406259,4.980037,2.426222,21.877237
1403715940.134058,5.885743,4.569225,1.316518,21.563160
1403715940.234058,7.703135,4.085834,3.617301,16.371058
1403715940.334058,5.874311,4.779085,1.095226,21.438012
1403715940.434058,10.343195,7.309195,3.034000,22.860631
1403715940.534058,7.980413,5.801953,2.178460,19.366075
1403715940.634058,7.616541,5.479940,2.136601,22.232304
1403715940.734058,5.907252,4.376516,1.530736,27.074279
1403715940.834058,4.895316,3.981685,0.913631,26.830335
1403715940.934058,7.097342,6.001824,1.095518,28.069053
1403715941.034058,6.466580,5.522421,0.944159,27.348372
1403715941.134058,7.280771,4.490104,2.790667,21.637271
1403715941.234058,8.942306,6.965400,1.976906,19.689270
1403715941.334058,8.695365,5.640465,3.054900,18.652555
1403715941.434058,7.752208,5.322620,2.429588,16.507759
1403715941.534058,6.507297,5.208603,1.298694,19.604359
1403715941.634058,6.453183,4.862393,1.590790,17.808185
1403715941.734058,40.096658,19.620860,20.475798,18.844661
1403715941.834058,34.164437,16.739421,17.425016,11.502462
1403715941.934058,34.694946,16.943999,17.750947,7.040443
1403715942.034058,31.806443,16.261890,15.544553,7.951678
1403715942.134058,37.620560,17.379830,20.240730,14.504312
1403715942.234058,5.963400,4.372610,1.590790,9.567667
1403715942.334058,7.082763,5.109584,1.973179,11.239783
1403715942.434058,5.467005,4.383992,1.083013,8.127925
1403715942.534058,7.507242,6.197497,1.309745,11.542638
1403715942.634058,5.930548,4.917017,1.013531,10.034797
1403715942.734058,6.751453,5.688718,1.062735,15.890242
1403715942.834058,5.654733,4.660028,0.994705,13.768801
1403715942.934058,10.599273,8.493521,2.105752,15.604157
1403715943.034058,5.076943,4.210582,0.866361,15.434965
1403715943.134058,7.325747,5.564321,1.761426,21.169480
1403715943.234058,6.268763,5.304215,0.964548,19.557649
1403715943.334058,6.442073,5.488637,0.953436,19.962440
1403715943.434058,7.227078,6.200542,1.026536,24.694914
1403715943.534058,8.431793,6.297537,2.134256,25.336629
1403715943.634058,11.168157,9.126427,2.041730,24.433058
1403715943.734058,8.826997,6.260708,2.566289,28.354929
1403715943.834058,7.019121,5.682946,1.336175,26.776973
1403715943.934058,6.060215,4.844208,1.216007,24.959841
1403715944.034058,8.218718,6.207306,2.011412,26.192860
1403715944.134058,9.544844,7.194707,2.350137,23.443913
1403715944.234058,10.265526,5.884490,4.381036,25.969033
1403715944.334058,8.258723,6.919692,1.339031,19.673609
1403715944.434058,7.333391,6.290374,1.043017,19.535657
1403715944.534058,4.490566,3.378697,1.111869,17.576255
1403715944.634058,9.350323,7.330335,2.019988,25.715079
1403715944.734058,5.547087,4.517536,1.029551,28.476540
1403715944.834058,6.169423,4.841894,1.327529,31.050273
1403715944.934058,7.637341,6.726605,0.910736,30.529080
1403715945.034058,8.585415,6.378912,2.206503,28.456472
1403715945.134058,9.826251,7.869052,1.957199,23.035024
1403715945.234058,8.394061,5.545484,2.848577,21.532742
1403715945.334058,9.971086,7.872338,2.098748,21.138972
1403715945.434058,7.431076,5.998467,1.432609,24.772934
1403715945.534058,8.010460,5.756105,2.254355,24.621306
1403715945.634058,5.236756,4.204269,1.032487,29.202444
1403715945.734058,7.001328,5.720899,1.280429,25.673470
1403715945.834058,8.978885,6.382429,2.596456,17.313134
1403715945.934058,9.677077,7.632481,2.044596,18.230920
1403715946.034058,7.828464,5.637841,2.190623,20.608090
1403715946.134058,6.086246,3.999991,2.086255,19.671687
1403715946.234058,6.593362,5.176773,1.416589,24.265318
1403715946.334058,6.857174,5.327089,1.530085,28.401588
1403715946.434058,10.034296,6.101103,3.933193,24.407479
1403715946.534058,6.196925,4.602738,1.594187,28.860512
1403715946.634058,6.816455,5.498405,1.318050,27.176413
1403715946.734058,7.278496,5.527560,1.750936,23.203054
1403715946.834058,8.354967,5.096499,3.258468,20.620442
1403715946.934058,8.555439,6.471288,2.084151,19.576776
1403715947.034058,8.059354,4.059534,3.999820,19.757821
1403715947.134058,6.289663,5.312311,0.977352,18.522206
1403715947.234058,6.428948,5.223612,1.205336,17.714077
1403715947.334058,6.185434,5.173096,1.012338,12.110722
1403715947.434058,8.488361,5.517291,2.971070,13.070982
1403715947.534058,6.528537,4.382719,2.145818,9.990373
1403715947.634058,6.119688,4.706937,1.412751,11.981376
1403715947.734058,7.772818,4.678974,3.093844,13.138578
1403715947.834058,7.993097,5.607362,2.385735,15.177134
1403715947.934058,6.734891,3.806231,2.928660,13.073366
1403715948.034058,6.370808,4.268893,2.101915,14.867985
1403715948.134058,8.457623,6.029377,2.428246,14.142253
1403715948.234058,8.726846,6.510433,2.216413,22.218738
1403715948.334058,7.984852,4.809162,3.175690,18.832127
1403715948.434058,5.492113,4.392338,1.099775,18.815245
1403715948.534058,7.482084,5.905801,1.576283,18.650932
1403715948.634058,8.802930,7.446005,1.356925,15.357096
1403715948.734058,8.614902,6.451540,2.163362,17.370092
1403715948.834058,7.630607,5.236436,2.394171,18.353806
1403715948.934058,5.127548,4.079692,1.047856,20.109601
1403715949.034058,7.467948,6.279193,1.188755,23.785864
1403715949.134058,7.463599,3.658430,3.805169,19.738203
1403715949.234058,6.389583,4.676650,1.712933,18.270447
1403715949.334058,8.181245,5.153308,3.027937,17.313444
1403715949.434058,9.280610,6.063702,3.216908,10.192407
1403715949.534058,44.276279,17.438663,26.837616,15.823566
1403715949.634058,46.404145,18.814464,27.589681,18.249447
1403715949.734058,49.617174,18.160407,31.456767,16.482651
1403715949.834058,43.681186,15.908988,27.772198,24.405846
1403715949.934058,45.693148,17.834405,27.858743,35.760726
1403715950.034058,10.289492,5.663640,4.625852,27.305219
1403715950.134058,6.813349,5.647128,1.166221,22.876201
1403715950.234058,6.670368,5.559802,1.110566,20.850432
1403715950.334058,7.547719,6.467672,1.080047,26.539460
1403715950.434058,6.253504,5.172174,1.081330,28.162049
1403715950.534058,5.399657,4.287538,1.112119,33.015778
1403715950.634058,5.658170,4.227003,1.431167,33.475304
1403715950.734058,30.970712,15.386553,15.584159,14.392008
1403715950.834058,28.783306,13.845818,14.937488,21.470023
1403715950.934058,30.771152,17.513735,13.257417,13.423142
1403715951.034058,30.021043,16.367241,13.653802,16.616747
1403715951.134058,35.236607,17.070471,18.166136,17.981276
1403715951.234058,10.394894,8.963727,1.431167,11.413945
1403715951.334058,6.424990,5.384878,1.040112,7.580822
1403715951.434058,7.468287,6.122594,1.345693,10.549949
1403715951.534058,7.591152,4.486006,3.105146,8.627847
1403715951.634058,7.371814,5.180760,2.191054,5.894570
1403715951.734058,7.954644,5.887827,2.066817,15.209786
1403715951.834058,7.505920,5.395750,2.110170,19.104576
1403715951.934058,7.641798,6.259324,1.382474,15.469110
1403715952.034058,10.020039,8.673955,1.346084,17.060450
1403715952.134058,8.975590,5.965485,3.010105,14.056188
1403715952.234058,7.234362,4.683843,2.550519,16.228557
1403715952.334058,8.402046,6.494001,1.908045,15.227520
1403715952.434058,6.001072,4.679164,1.321908,19.312191
1403715952.534058,7.527120,4.888353,2.638767,17.382916
1403715952.634058,9.735528,7.551998,2.183530,16.931717
1403715952.734058,5.901732,4.138933,1.762799,15.976306
1403715952.834058,7.210997,5.177303,2.033694,6.691728
1403715952.934058,8.314029,6.427174,1.886855,18.623879
1403715953.034058,9.979592,7.906363,2.073229,8.701077
1403715953.134058,4.782772,3.815299,0.967473,10.625102
1403715953.234058,8.388009,6.439848,1.948161,10.354036
1403715953.334058,7.737160,4.247111,3.490049,8.143204
1403715953.434058,5.909438,4.836294,1.073144,11.360973
1403715953.534058,6.066017,3.676244,2.389773,8.879867
1403715953.634058,9.294368,7.580372,1.713996,13.175951
1403715953.734058,6.828379,4.335089,2.493290,10.868966
1403715953.834058,7.383445,6.183640,1.199805,12.792531
1403715953.934058,5.534914,4.390083,1.144831,13.269560
1403715954.034058,10.130999,8.255607,1.875392,11.287784
1403715954.134058,8.062980,5.717161,2.345819,11.105287
1403715954.234058,7.330686,4.322715,3.007971,13.076141
1403715954.334058,8.519891,6.167760,2.352131,14.442875
1403715954.434058,6.854037,4.685937,2.168100,14.502709
1403715954.534058,6.188449,3.762468,2.425981,6.825122
1403715954.634058,6.951964,5.689820,1.262144,8.480887
1403715954.734058,5.989651,4.784495,1.205156,6.650420
1403715954.834058,6.516575,4.134076,2.382499,12.389252
1403715954.934058,10.494454,8.330080,2.164374,11.574540
1403715955.034058,10.477820,8.162550,2.315270,17.001660
1403715955.134058,9.198404,6.304420,2.893984,11.536728
1403715955.234058,5.757809,4.698050,1.059759,15.433312
1403715955.334058,5.316768,4.078359,1.238409,15.294939
1403715955.434058,7.569459,5.690629,1.878830,14.981912
1403715955.534058,8.071598,5.363168,2.708430,12.559638
1403715955.634058,9.492634,7.667467,1.825167,12.637786
1403715955.734058,7.675653,6.357131,1.318522,17.695993
1403715955.834058,8.150348,6.277239,1.873109,17.786084
1403715955.934058,9.175550,6.759437,2.416113,14.432666
1403715956.034058,9.594498,6.333896,3.260602,16.978826
1403715956.134058,4.798351,3.823123,0.975228,11.519847
1403715956.234058,7.940618,6.939270,1.001348,13.271964
1403715956.334058,7.216076,5.601280,1.614796,13.979710
1403715956.434058,6.172939,4.547192,1.625747,16.181467
1403715956.534058,8.284343,5.985944,2.298399,15.092563
1403715956.634058,7.198014,4.972884,2.225130,10.972013
1403715956.734058,7.857799,5.458278,2.399521,12.783203
1403715956.834058,6.047180,4.638166,1.409014,15.948013
1403715956.934058,8.921175,7.121527,1.799648,20.398842
1403715957.034058,6.415573,5.206449,1.209124,22.124439
1403715957.134058,5.635106,4.548215,1.086891,18.408701
1403715957.234058,4.530461,3.562988,0.967473,23.407161
1403715957.334058,6.479154,4.284914,2.194240,23.926803
1403715957.434058,10.038304,8.431072,1.607232,21.900863
1403715957.534058,8.916316,5.935187,2.981129,25.527141
1403715957.634058,4.831224,3.732330,1.098894,22.443728
1403715957.734058,7.453369,4.918841,2.534528,16.773676
1403715957.834058,6.441340,5.518162,0.923178,18.663015
1403715957.934058,7.510700,5.745937,1.764763,19.469381
1403715958.034058,9.337228,7.545885,1.791343,22.130010
1403715958.134058,6.661039,5.237788,1.423251,14.006382
1403715958.234058,8.549177,6.180144,2.369033,13.066924
1403715958.334058,8.638928,6.518428,2.120500,17.765595
1403715958.434058,6.783754,4.219779,2.563975,15.164029
1403715958.534058,5.833703,4.873083,0.960620,20.111014
1403715958.634058,7.091460,5.790882,1.300578,17.274359
1403715958.734058,8.284312,5.970484,2.313828,14.345810
1403715958.834058,6.965300,4.884025,2.081275,20.848598
1403715958.934058,8.310432,6.190694,2.119738,17.675955
1403715959.034058,5.601702,4.584654,1.017048,18.590816
1403715959.134058,6.032984,4.983164,1.049820,20.594113
1403715959.234058,6.223326,4.267700,1.955626,20.574777
1403715959.334058,5.622952,4.367170,1.255782,21.469011
1403715959.434058,5.152696,4.202035,0.950661,28.977886
1403715959.534058,6.734069,5.080689,1.653380,20.789196
1403715959.634058,5.909027,4.823359,1.085668,18.313579
1403715959.734058,5.558990,4.414850,1.144140,25.326379
1403715959.834058,5.917343,4.848687,1.068656,18.594664
1403715959.934058,6.445649,4.105581,2.340068,17.595258
1403715960.034058,10.290264,5.728734,4.561530,22.168814
1403715960.134058,5.273426,4.452302,0.821124,13.192082
1403715960.234058,8.157050,5.272775,2.884275,20.125541
1403715960.334058,8.183881,6.470517,1.713364,12.429209
1403715960.434058,5.322761,4.179092,1.143669,14.758046
1403715960.534058,5.292664,4.182218,1.110446,16.722097
1403715960.634058,5.372062,4.317183,1.054879,11.075190
1403715960.734058,5.394316,4.321954,1.072362,14.608210
1403715960.834058,5.266192,4.175985,1.090207,14.824311
1403715960.934058,7.657589,6.082037,1.575552,15.481504
1403715961.034058,5.213553,4.188781,1.024772,23.858883
1403715961.134058,5.736297,4.273030,1.463267,16.619672
1403715961.234058,6.141330,4.288600,1.852730,15.667197
1403715961.334058,5.248669,4.221362,1.027307,15.517242
1403715961.434058,7.891665,5.272485,2.619180,18.065937
1403715961.534058,7.483456,6.330741,1.152715,20.612969
1403715961.634058,6.352703,5.090408,1.262295,20.052983
1403715961.734058,7.081150,4.052941,3.028209,10.277499
1403715961.834058,7.219304,6.240629,0.978675,15.759193
1403715961.934058,6.895347,5.032247,1.863100,10.325741
1403715962.034058,6.359405,4.849248,1.510157,17.061123
1403715962.134058,7.715760,5.295348,2.420412,10.605465
1403715962.234058,8.452383,5.998869,2.453514,14.808702
1403715962.334058,7.499316,6.004879,1.494437,16.697981
1403715962.434058,6.611856,4.475777,2.136079,15.519717
1403715962.534058,7.355253,4.875989,2.479264,15.316980
1403715962.634058,5.771225,4.359906,1.411319,16.628008
1403715962.734058,10.731894,5.748080,4.983814,15.280390
1403715962.834058,8.061077,6.369785,1.691292,16.463615
1403715962.934058,9.587124,6.586267,3.000857,21.734767
1403715963.034058,5.477746,3.984862,1.492884,21.900051
1403715963.134058,6.450960,5.347497,1.103463,21.797567
1403715963.234058,7.889270,5.423933,2.465337,18.301316
1403715963.334058,5.623170,4.555166,1.068004,15.865946
1403715963.434058,8.281338,6.881751,1.399587,12.686940
1403715963.534058,8.371529,6.903322,1.468207,15.914789
1403715963.634058,8.246180,5.852640,2.393540,14.160758
1403715963.734058,10.273953,4.564496,5.709457,16.438858
1403715963.834058,9.643181,6.760219,2.882962,9.988990
1403715963.934058,8.333487,6.086045,2.247442,13.544654
1403715964.034058,4.872873,3.533261,1.339612,12.409912
1403715964.134058,6.397839,5.063276,1.334563,16.244578
1403715964.234058,8.992771,7.714116,1.278655,19.196361
1403715964.334058,10.506266,9.149481,1.356785,19.618475
1403715964.434058,7.988990,5.064008,2.924982,12.281678
1403715964.534058,7.712574,5.501932,2.210642,17.440105
1403715964.634058,8.498289,7.323752,1.174537,15.079598
1403715964.734058,5.716520,4.672501,1.044019,19.576816
1403715964.834058,6.153012,5.074487,1.078525,19.904530
1403715964.934058,7.973150,5.969323,2.003827,18.093269
1403715965.034058,9.164680,7.017820,2.146860,17.876016
1403715965.134058,7.566624,6.347662,1.218962,20.510024
1403715965.234058,8.597629,6.320461,2.277168,18.920015
1403715965.334058,6.154526,3.691824,2.462702,20.722928
1403715965.434058,8.946194,6.612488,2.333706,22.316916
1403715965.534058,6.689915,5.458850,1.231065,20.466501
1403715965.634058,4.939731,3.839204,1.100527,16.783264
1403715965.734058,6.466820,5.395980,1.070840,13.471906
1403715965.834058,8.590355,6.305763,2.284592,14.535982
1403715965.934058,6.948548,5.386482,1.562066,17.039972
1403715966.034058,11.341336,9.344242,1.997094,11.312742
1403715966.134058,8.540821,6.362892,2.177929,10.704102
1403715966.234058,10.033255,6.290865,3.742390,9.845516
1403715966.334058,6.420822,4.559977,1.860845,9.953132
1403715966.434058,5.961648,4.106534,1.855114,10.531544
1403715966.534058,6.363985,4.963757,1.400228,17.253269
1403715966.634058,7.272345,5.641878,1.630467,12.142773
1403715966.734058,6.582521,5.249511,1.333010,11.641358
1403715966.834058,8.865690,5.995672,2.870018,12.722407
1403715966.934058,8.268491,6.101604,2.166887,13.234333
1403715967.034058,6.291205,5.237728,1.053477,12.383902
1403715967.134058,8.020148,6.308708,1.711440,13.106278
1403715967.234058,6.404461,4.777632,1.626829,14.534490
1403715967.334058,8.725473,4.426253,4.299220,9.970585
1403715967.434058,5.328161,3.752599,1.575562,12.194392
1403715967.534058,8.362622,7.063246,1.299376,8.320261
1403715967.634058,8.781490,6.644549,2.136941,11.685301
1403715967.734058,10.891319,8.807620,2.083699,14.390085
1403715967.834058,9.344202,7.330375,2.013827,14.719221
1403715967.934058,5.862660,4.816146,1.046514,15.844936
1403715968.034058,7.575752,3.970283,3.605469,12.412948
1403715968.134058,5.680242,4.705915,0.974327,13.235064
1403715968.234058,6.341471,5.124993,1.216478,16.444929
1403715968.334058,8.568584,6.510423,2.058161,19.698177
1403715968.434058,5.838482,3.748721,2.089761,18.635883
1403715968.534058,6.569717,5.290229,1.279488,17.482365
1403715968.634058,8.381248,4.727276,3.653972,12.905496
1403715968.734058,7.445804,5.989851,1.455953,18.856603
1403715968.834058,7.708746,6.199110,1.509636,15.940989
1403715968.934058,7.890231,5.410227,2.480004,19.889349
1403715969.034058,6.052740,4.994304,1.058436,14.380807
1403715969.134058,7.443170,6.411945,1.031225,15.793889
1403715969.234058,8.389963,5.590019,2.799944,12.459737
1403715969.334058,63.244377,22.121724,41.122653,18.905556
1403715969.434058,52.474879,20.149687,32.325192,19.920720
1403715969.534058,44.805397,16.893955,27.911442,21.280271
1403715969.634058,52.161072,19.489219,32.671853,41.441250
1403715969.734058,40.862407,14.344938,26.517469,44.190718
1403715969.834058,6.281617,4.978745,1.302872,38.677474
1403715969.934058,6.281617,4.978745,1.302872,26.112276
1403715970.034058,8.149927,6.020550,2.129377,28.794497
1403715970.134058,6.232232,4.796978,1.435254,26.912611
1403715970.234058,5.661767,4.556010,1.105757,27.226118
1403715970.334058,5.469870,4.427965,1.041905,44.333639
1403715970.434058,5.063436,3.800540,1.262896,36.194884
1403715970.534058,5.845396,4.740471,1.104925,8.568744
1403715970.634058,5.306831,4.244637,1.062194,14.700456
1403715970.734058,5.858412,4.416374,1.442038,13.263016
1403715970.834058,5.540304,4.412215,1.128089,11.751388
1403715970.934058,6.029607,4.963526,1.066081,14.117625
1403715971.034058,6.318016,4.803732,1.514284,14.216183
1403715971.134058,5.507974,4.379333,1.128641,6.919823
1403715971.234058,5.721600,4.635421,1.086179,17.788689
1403715971.334058,8.344106,7.218141,1.125965,20.046711
1403715971.434058,5.985463,4.712127,1.273336,18.438006
1403715971.534058,5.241836,4.203398,1.038438,19.577357
1403715971.634058,6.072148,4.512006,1.560142,16.462751
1403715971.734058,5.936230,4.824993,1.111237,14.950162
1403715971.834058,6.433066,5.198684,1.234382,15.690873
1403715971.934058,6.925152,4.899163,2.025989,19.567628
1403715972.034058,6.272450,5.180029,1.092421,20.218178
1403715972.134058,7.919027,4.158152,3.760875,16.484114
1403715972.234058,6.351010,5.170912,1.180098,12.414410
1403715972.334058,5.765084,4.714402,1.050682,14.180054
1403715972.434058,7.565352,5.982106,1.583246,15.115376
1403715972.534058,6.427625,5.273426,1.154199,19.919126
1403715972.634058,6.152722,5.062034,1.090688,19.469802
1403715972.734058,5.918205,4.834370,1.083835,23.227581
1403715972.834058,5.884801,4.588932,1.295869,35.159552
1403715972.934058,5.663158,4.647944,1.015214,28.833691
1403715973.034058,5.626500,4.598541,1.027959,26.893004
1403715973.134058,7.980993,4.437383,3.543610,35.141007
1403715973.234058,5.762688,4.703951,1.058737,31.401693
1403715973.334058,5.595259,4.545289,1.049970,39.057398
1403715973.434058,6.294983,5.228070,1.066913,29.813907
1403715973.534058,6.103208,4.962234,1.140974,31.623306
1403715973.634058,6.611266,5.636158,0.975108,26.920615
1403715973.734058,6.648997,5.610248,1.038749,28.875932
1403715973.834058,7.513232,4.651551,2.861681,24.340581
1403715973.934058,1.906462,0.000631,1.905831,31.455616
1403715974.034058,5.334534,4.170636,1.163898,35.642032
1403715974.134058,5.380591,4.400534,0.980057,31.641390
1403715974.234058,7.339502,6.310372,1.029130,31.493979
1403715974.334058,6.134355,3.933913,2.200442,29.513215
1403715974.434058,0.959047,0.000240,0.958807,32.492260
1403715974.534058,6.386688,5.352948,1.033740,33.507082
1403715974.634058,6.221252,5.008101,1.213151,38.682914
1403715974.734058,6.759196,4.860179,1.899017,36.121585
1403715974.834058,11.148299,9.075500,2.072799,34.153095
1403715974.934058,6.228325,5.146775,1.081550,26.059085
1403715975.034058,8.200693,5.857559,2.343134,31.012111
1403715975.134058,8.171016,6.013727,2.157289,27.807346
1403715975.234058,6.447283,4.408880,2.038403,32.030341
1403715975.334058,8.337665,6.659137,1.678528,26.133897
1403715975.434058,6.844449,5.698637,1.145812,36.687292
1403715975.534058,5.523281,4.746141,0.777140,30.617099
1403715975.634058,6.610163,4.745120,1.865043,43.042448
1403715975.734058,1.952459,0.000721,1.951738,26.875491
1403715975.834058,7.934967,5.742410,2.192557,30.630193
1403715975.934058,2.183540,0.000361,2.183179,24.488543
1403715976.034058,6.976952,4.946954,2.029998,32.741145
1403715976.134058,6.604282,5.055782,1.548500,24.257593
1403715976.234058,8.430933,6.465528,1.965405,28.016023
1403715976.334058,5.920450,4.813260,1.107190,33.907878
1403715976.434058,7.982337,6.069693,1.912644,25.286233
1403715976.534058,5.723183,4.304971,1.418212,29.985844
1403715976.634058,9.959344,8.013357,1.945987,26.483724
1403715976.734058,5.855655,3.790731,2.064924,33.993641
1403715976.834058,6.504442,4.083881,2.420561,35.389981
1403715976.934058,7.180029,5.841569,1.338460,32.005173
1403715977.034058,6.304240,5.239021,1.065219,42.079976
1403715977.134058,5.849364,4.925945,0.923419,30.339810
1403715977.234058,8.470428,6.411124,2.059304,35.170571
1403715977.334058,8.503710,6.376838,2.126872,29.471206
1403715977.434058,7.192843,4.922598,2.270245,33.002751
1403715977.534058,6.660860,5.166894,1.493966,35.151096
1403715977.634058,10.009830,5.632611,4.377219,32.327527
1403715977.734058,5.786574,4.788953,0.997621,32.075397
1403715977.834058,7.597363,6.261478,1.335885,36.619253
1403715977.934058,7.752489,6.396586,1.355903,27.470994
1403715978.034058,7.274919,5.396561,1.878358,28.261000
1403715978.134058,9.173866,7.182833,1.991033,29.657160
1403715978.234058,10.563626,8.590837,1.972789,28.478976
1403715978.334058,9.665393,5.744924,3.920469,24.052050
1403715978.434058,9.897035,8.649688,1.247347,26.866243
1403715978.534058,7.346483,5.720706,1.625777,28.887542
1403715978.634058,7.395589,5.145803,2.249786,24.737697
1403715978.734058,8.239937,6.850009,1.389928,21.427662
1403715978.834058,11.409356,8.476178,2.933178,25.847933
1403715978.934058,5.594258,4.294221,1.300037,28.191458
1403715979.034058,5.967397,3.698615,2.268782,18.405575
1403715979.134058,6.565317,3.882226,2.683091,19.215568
1403715979.234058,7.133321,5.128561,2.004760,20.927387
1403715979.334058,5.044730,3.934936,1.109794,20.116363
1403715979.434058,5.583055,4.299931,1.283124,17.477797
1403715979.534058,10.034998,5.253188,4.781810,12.460168
1403715979.634058,10.375415,8.399852,1.975563,16.663937
1403715979.734058,4.904693,3.724986,1.179707,15.118523
1403715979.834058,6.312205,4.309540,2.002665,15.788840
1403715979.934058,48.840875,22.323406,26.517469,17.432871
1403715980.034058,41.045285,17.921332,23.123953,16.100874
1403715980.134058,41.087304,18.341372,22.745932,16.081777
1403715980.234058,36.826116,15.667367,21.158749,20.953348
1403715980.334058,37.717075,17.517413,20.199662,22.083752
1403715980.434058,7.267966,5.453940,1.814026,22.804805
1403715980.534058,6.324128,4.907609,1.416519,17.074859
1403715980.634058,6.214629,4.709732,1.504897,12.939190
1403715980.734058,5.497583,4.478001,1.019582,13.791354
1403715980.834058,6.445830,4.879656,1.566174,14.244918
1403715980.934058,5.512452,4.316353,1.196099,22.829101
1403715981.034058,6.940703,5.867228,1.073475,14.696757
1403715981.134058,5.495059,4.466399,1.028660,14.380446
1403715981.234058,5.862167,4.407376,1.454791,14.631455
1403715981.334058,10.138325,8.367381,1.770944,10.307417
1403715981.434058,9.311328,5.976275,3.335053,10.034166
1403715981.534058,5.739565,4.476118,1.263447,13.201740
1403715981.634058,6.390495,4.330921,2.059574,17.062396
1403715981.734058,5.340023,4.219178,1.120845,18.315522
1403715981.834058,5.278196,3.902866,1.375330,28.109351
1403715981.934058,5.585320,4.438134,1.147186,17.987638
1403715982.034058,5.261924,4.222635,1.039289,22.210524
1403715982.134058,6.414019,5.191530,1.222489,18.022063
1403715982.234058,9.038360,7.366484,1.671876,24.619503
1403715982.334058,5.955356,3.744093,2.211263,22.735333
1403715982.434058,5.294687,4.276097,1.018590,33.178208
1403715982.534058,7.685671,6.496005,1.189666,30.640212
1403715982.634058,8.005913,5.611932,2.393981,28.751084
1403715982.734058,6.308168,5.116948,1.191220,27.305700
1403715982.834058,5.351034,4.242261,1.108773,23.624657
1403715982.934058,6.258694,5.134402,1.124292,22.867845
1403715983.034058,10.719302,7.925409,2.793893,23.935557
1403715983.134058,9.860416,7.474580,2.385836,23.698017
1403715983.234058,7.042807,5.732130,1.310677,21.454052
1403715983.334058,5.338691,4.079933,1.258758,18.326384
1403715983.434058,7.031897,5.876075,1.155822,18.509853
1403715983.534058,6.287839,4.819041,1.468798,16.773265
1403715983.634058,6.870318,4.380625,2.489693,13.418223
1403715983.734058,7.619697,5.347318,2.272379,13.767268
1403715983.834058,5.835217,4.772152,1.063065,13.942232
1403715983.934058,7.503806,4.994094,2.509712,12.631212
1403715984.034058,7.718094,6.332084,1.386010,12.821126
1403715984.134058,49.048041,21.752119,27.295922,12.206154
1403715984.234058,36.033887,17.279138,18.754749,12.066688
1403715984.334058,38.284416,19.857090,18.427326,9.077162
1403715984.434058,28.968830,14.468164,14.500666,10.000722
1403715984.534058,28.369387,14.747606,13.621781,9.488317
1403715984.634058,26.343577,15.293806,11.049771,9.844825
1403715984.734058,6.973305,5.257767,1.715538,10.798352
1403715984.834058,5.676384,3.980082,1.696302,9.126955
1403715984.934058,5.818094,4.034947,1.783147,8.290835
1403715985.034058,6.012454,4.758745,1.253709,10.716055
1403715985.134058,7.637691,5.359912,2.277779,11.736208
1403715985.234058,7.246707,5.875434,1.371273,16.246983
1403715985.334058,6.983243,4.832246,2.150997,7.658610
1403715985.434058,4.989556,3.806602,1.182954,9.368959
1403715985.534058,5.690040,4.854869,0.835171,11.665574
1403715985.634058,27.946561,16.896790,11.049771,10.075425
1403715985.734058,32.849840,17.072172,15.777668,11.812244
